ANNEE;DEPARTEMENT;Age;Qmort;Survie
1806;LOIR-ET-CHER;60;0,1625;341
1806;LOIR-ET-CHER;65;0,2328;286
1806;LOIR-ET-CHER;70;0,3364;219
1806;LOIR-ET-CHER;75;0,4542;146
1806;LOIR-ET-CHER;80;0,5908;79
1806;LOIR-ET-CHER;85;0,7502;33
1806;LOIRE;0;0,3647;1000
1806;LOIRE;5;0,049;635
1806;LOIRE;10;0,0309;604
1806;LOIRE;15;0,0437;586
1806;LOIRE;20;0,0562;560
1806;LOIRE;25;0,0601;528
1806;LOIRE;30;0,0635;497
1806;LOIRE;35;0,0664;465
1806;LOIRE;40;0,069;434
1806;LOIRE;45;0,0735;404
1806;LOIRE;50;0,0905;375
1806;LOIRE;55;0,1201;341
1806;LOIRE;60;0,1699;300
1806;LOIRE;65;0,2419;249
1806;LOIRE;70;0,3468;189
1806;LOIRE;75;0,4639;123
1806;LOIRE;80;0,5984;66
1806;LOIRE;85;0,7555;27
1806;LOIRE(HAUTE-);0;0,3774;1000
1806;LOIRE(HAUTE-);5;0,051;623
1806;LOIRE(HAUTE-);10;0,032;591
1806;LOIRE(HAUTE-);15;0,0451;572
1806;LOIRE(HAUTE-);20;0,058;546
1806;LOIRE(HAUTE-);25;0,0619;514
1806;LOIRE(HAUTE-);30;0,0653;483
1806;LOIRE(HAUTE-);35;0,0681;451
1806;LOIRE(HAUTE-);40;0,0706;420
1806;LOIRE(HAUTE-);45;0,0748;391
1806;LOIRE(HAUTE-);50;0,0919;361
1806;LOIRE(HAUTE-);55;0,1218;328
1806;LOIRE(HAUTE-);60;0,172;288
1806;LOIRE(HAUTE-);65;0,2444;239
1806;LOIRE(HAUTE-);70;0,3497;180
1806;LOIRE(HAUTE-);75;0,4666;117
1806;LOIRE(HAUTE-);80;0,6004;63
1806;LOIRE(HAUTE-);85;0,7569;25
1806;LOIRE-INFERIEURE;0;0,2158;1000
1806;LOIRE-INFERIEURE;5;0,0264;784
1806;LOIRE-INFERIEURE;10;0,018;763
1806;LOIRE-INFERIEURE;15;0,0268;750
1806;LOIRE-INFERIEURE;20;0,0352;730
1806;LOIRE-INFERIEURE;25;0,0383;704
1806;LOIRE-INFERIEURE;30;0,0412;677
1806;LOIRE-INFERIEURE;35;0,0448;649
1806;LOIRE-INFERIEURE;40;0,0489;620
1806;LOIRE-INFERIEURE;45;0,0558;590
1806;LOIRE-INFERIEURE;50;0,0715;557
1806;LOIRE-INFERIEURE;55;0,0971;517
1806;LOIRE-INFERIEURE;60;0,1409;467
1806;LOIRE-INFERIEURE;65;0,206;401
1806;LOIRE-INFERIEURE;70;0,3053;318
1806;LOIRE-INFERIEURE;75;0,4245;221
1806;LOIRE-INFERIEURE;80;0,5674;127
1806;LOIRE-INFERIEURE;85;0,7339;55
1806;LOIRET;0;0,3572;1000
1806;LOIRET;5;0,0478;643
1806;LOIRET;10;0,0303;612
1806;LOIRET;15;0,0429;594
1806;LOIRET;20;0,0552;568
1806;LOIRET;25;0,059;537
1806;LOIRET;30;0,0624;505
1806;LOIRET;35;0,0654;474
1806;LOIRET;40;0,0681;443
1806;LOIRET;45;0,0727;412
1806;LOIRET;50;0,0896;382
1806;LOIRET;55;0,1191;348
1806;LOIRET;60;0,1687;307
1806;LOIRET;65;0,2403;255
1806;LOIRET;70;0,3451;194
1806;LOIRET;75;0,4623;127
1806;LOIRET;80;0,5971;68
1806;LOIRET;85;0,7546;27
1806;LOT;0;0,1641;1000
1806;LOT;5;0,0191;836
1806;LOT;10;0,0136;820
1806;LOT;15;0,0208;809
1806;LOT;20;0,0276;792
1806;LOT;25;0,0303;770
1806;LOT;30;0,0328;747
1806;LOT;35;0,0364;722
1806;LOT;40;0,0409;696
1806;LOT;45;0,0483;668
1806;LOT;50;0,0632;635
1806;LOT;55;0,0869;595
1806;LOT;60;0,1277;543
1806;LOT;65;0,1895;474
1806;LOT;70;0,2856;384
1806;LOT;75;0,4054;274
1806;LOT;80;0,5519;163
1806;LOT;85;0,7231;73
1806;LOT-ET-GARONNE;0;0,2099;1000
1806;LOT-ET-GARONNE;5;0,0256;790
1806;LOT-ET-GARONNE;10;0,0175;770
1806;LOT-ET-GARONNE;15;0,0262;756
1806;LOT-ET-GARONNE;20;0,0343;737
1806;LOT-ET-GARONNE;25;0,0374;711
1806;LOT-ET-GARONNE;30;0,0402;685
1806;LOT-ET-GARONNE;35;0,0438;657
1806;LOT-ET-GARONNE;40;0,048;628
1806;LOT-ET-GARONNE;45;0,055;598
1806;LOT-ET-GARONNE;50;0,0706;565
1806;LOT-ET-GARONNE;55;0,096;525
1806;LOT-ET-GARONNE;60;0,1395;475
1806;LOT-ET-GARONNE;65;0,2043;409
1806;LOT-ET-GARONNE;70;0,3032;325
1806;LOT-ET-GARONNE;75;0,4226;227
1806;LOT-ET-GARONNE;80;0,5659;131
1806;LOT-ET-GARONNE;85;0,7328;57
1806;LOZERE;0;0,2848;1000
1806;LOZERE;5;0,0366;715
1806;LOZERE;10;0,024;689
1806;LOZERE;15;0,0347;672
1806;LOZERE;20;0,0451;649
1806;LOZERE;25;0,0486;620
1806;LOZERE;30;0,0517;590
1806;LOZERE;35;0,0551;559
1806;LOZERE;40;0,0587;528
1806;LOZERE;45;0,0645;497
1806;LOZERE;50;0,081;465
1806;LOZERE;55;0,1086;428
1806;LOZERE;60;0,1556;381
1806;LOZERE;65;0,2242;322
1806;LOZERE;70;0,3266;250
1806;LOZERE;75;0,4449;168
1806;LOZERE;80;0,5836;93
1806;LOZERE;85;0,7451;39
1806;MAINE-ET-LOIRE;0;0,2443;1000
1806;MAINE-ET-LOIRE;5;0,0306;756
1806;MAINE-ET-LOIRE;10;0,0205;733
1806;MAINE-ET-LOIRE;15;0,0301;718
1806;MAINE-ET-LOIRE;20;0,0393;696
1806;MAINE-ET-LOIRE;25;0,0426;669
1806;MAINE-ET-LOIRE;30;0,0456;640
1806;MAINE-ET-LOIRE;35;0,0491;611
1806;MAINE-ET-LOIRE;40;0,0531;581
1806;MAINE-ET-LOIRE;45;0,0595;550
1806;MAINE-ET-LOIRE;50;0,0756;517
1806;MAINE-ET-LOIRE;55;0,1021;478
1806;MAINE-ET-LOIRE;60;0,1473;429
1806;MAINE-ET-LOIRE;65;0,214;366
1806;MAINE-ET-LOIRE;70;0,3146;288
1806;MAINE-ET-LOIRE;75;0,4335;197
1806;MAINE-ET-LOIRE;80;0,5746;112
1806;MAINE-ET-LOIRE;85;0,7389;48
1806;MANCHE;0;0,2652;1000
1806;MANCHE;5;0,0337;735
1806;MANCHE;10;0,0223;710
1806;MANCHE;15;0,0325;694
1806;MANCHE;20;0,0423;672
1806;MANCHE;25;0,0457;643
1806;MANCHE;30;0,0488;614
1806;MANCHE;35;0,0523;584
1806;MANCHE;40;0,056;553
1806;MANCHE;45;0,0621;522
1806;MANCHE;50;0,0784;490
1806;MANCHE;55;0,1055;452
1806;MANCHE;60;0,1516;404
1806;MANCHE;65;0,2194;343
1806;MANCHE;70;0,321;267
1806;MANCHE;75;0,4396;182
1806;MANCHE;80;0,5794;102
1806;MANCHE;85;0,7422;43
1806;MARNE;0;0,2755;1000
1806;MARNE;5;0,0352;725
1806;MARNE;10;0,0232;699
1806;MARNE;15;0,0337;683
1806;MARNE;20;0,0438;660
1806;MARNE;25;0,0473;631
1806;MARNE;30;0,0503;601
1806;MARNE;35;0,0538;571
1806;MARNE;40;0,0574;540
1806;MARNE;45;0,0634;509
1806;MARNE;50;0,0798;477
1806;MARNE;55;0,1072;439
1806;MARNE;60;0,1537;392
1806;MARNE;65;0,222;332
1806;MARNE;70;0,324;258
1806;MARNE;75;0,4424;174
1806;MARNE;80;0,5816;97
1806;MARNE;85;0,7438;41
1806;MARNE(HAUTE-);0;0,2212;1000
1806;MARNE(HAUTE-);5;0,0272;779
1806;MARNE(HAUTE-);10;0,0185;758
1806;MARNE(HAUTE-);15;0,0275;744
1806;MARNE(HAUTE-);20;0,036;723
1806;MARNE(HAUTE-);25;0,0391;697
1806;MARNE(HAUTE-);30;0,042;670
1806;MARNE(HAUTE-);35;0,0456;642
1806;MARNE(HAUTE-);40;0,0497;612
1806;MARNE(HAUTE-);45;0,0565;582
1806;MARNE(HAUTE-);50;0,0723;549
1806;MARNE(HAUTE-);55;0,0981;509
1806;MARNE(HAUTE-);60;0,1421;459
1806;MARNE(HAUTE-);65;0,2076;394
1806;MARNE(HAUTE-);70;0,3071;312
1806;MARNE(HAUTE-);75;0,4263;216
1806;MARNE(HAUTE-);80;0,5689;124
1806;MARNE(HAUTE-);85;0,7349;54
1806;MAYENNE;0;0,448;1000
1806;MAYENNE;5;0,0624;552
1806;MAYENNE;10;0,0382;518
1806;MAYENNE;15;0,0529;498
1806;MAYENNE;20;0,0676;471
1806;MAYENNE;25;0,0717;440
1806;MAYENNE;30;0,0752;408
1806;MAYENNE;35;0,0775;377
1806;MAYENNE;40;0,079;348
1806;MAYENNE;45;0,0819;321
1806;MAYENNE;50;0,0992;294
1806;MAYENNE;55;0,1305;265
1806;MAYENNE;60;0,1829;231
1806;MAYENNE;65;0,2576;188
1806;MAYENNE;70;0,3646;140
1806;MAYENNE;75;0,4803;89
1806;MAYENNE;80;0,6109;46
1806;MAYENNE;85;0,7642;18
1806;MEURTHE;0;0,2506;1000
1806;MEURTHE;5;0,0315;749
1806;MEURTHE;10;0,021;726
1806;MEURTHE;15;0,0308;711
1806;MEURTHE;20;0,0402;689
1806;MEURTHE;25;0,0436;661
1806;MEURTHE;30;0,0466;632
1806;MEURTHE;35;0,0501;603
1806;MEURTHE;40;0,054;573
1806;MEURTHE;45;0,0603;542
1806;MEURTHE;50;0,0764;509
1806;MEURTHE;55;0,1032;470
1806;MEURTHE;60;0,1486;422
1806;MEURTHE;65;0,2157;359
1806;MEURTHE;70;0,3166;281
1806;MEURTHE;75;0,4354;192
1806;MEURTHE;80;0,5761;109
1806;MEURTHE;85;0,7399;46
1806;MEUSE;0;0,2735;1000
1806;MEUSE;5;0,0349;727
1806;MEUSE;10;0,023;701
1806;MEUSE;15;0,0335;685
1806;MEUSE;20;0,0435;662
1806;MEUSE;25;0,047;633
1806;MEUSE;30;0,05;604
1806;MEUSE;35;0,0535;573
1806;MEUSE;40;0,0572;543
1806;MEUSE;45;0,0632;512
1806;MEUSE;50;0,0795;479
1806;MEUSE;55;0,1069;441
1806;MEUSE;60;0,1533;394
1806;MEUSE;65;0,2215;334
1806;MEUSE;70;0,3234;260
1806;MEUSE;75;0,4419;176
1806;MEUSE;80;0,5812;98
1806;MEUSE;85;0,7435;41
1806;MORBIHAN;0;0,5495;1000
1806;MORBIHAN;5;0,0794;451
1806;MORBIHAN;10;0,0471;415
1806;MORBIHAN;15;0,064;395
1806;MORBIHAN;20;0,0811;370
1806;MORBIHAN;25;0,0855;340
1806;MORBIHAN;30;0,089;311
1806;MORBIHAN;35;0,0904;283
1806;MORBIHAN;40;0,0903;258
1806;MORBIHAN;45;0,0911;234
1806;MORBIHAN;50;0,1088;213
1806;MORBIHAN;55;0,1418;190
1806;MORBIHAN;60;0,1968;163
1806;MORBIHAN;65;0,2742;131
1806;MORBIHAN;70;0,3832;95
1806;MORBIHAN;75;0,4972;59
1806;MORBIHAN;80;0,6237;29
1806;MORBIHAN;85;0,7731;11
1806;MOSELLE;0;0,2432;1000
1806;MOSELLE;5;0,0304;757
1806;MOSELLE;10;0,0204;734
1806;MOSELLE;15;0,03;719
1806;MOSELLE;20;0,0392;697
1806;MOSELLE;25;0,0425;670
1806;MOSELLE;30;0,0454;641
1806;MOSELLE;35;0,049;612
1806;MOSELLE;40;0,0529;582
1806;MOSELLE;45;0,0594;552
1806;MOSELLE;50;0,0754;519
1806;MOSELLE;55;0,1019;480
1806;MOSELLE;60;0,147;431
1806;MOSELLE;65;0,2137;367
1806;MOSELLE;70;0,3143;289
1806;MOSELLE;75;0,4332;198
1806;MOSELLE;80;0,5743;112
1806;MOSELLE;85;0,7387;48
1806;NIEVRE;0;0,4005;1000
1806;NIEVRE;5;0,0547;600
1806;NIEVRE;10;0,034;567
1806;NIEVRE;15;0,0477;547
1806;NIEVRE;20;0,0611;521
1806;NIEVRE;25;0,0652;489
1806;NIEVRE;30;0,0686;458
1806;NIEVRE;35;0,0713;426
1806;NIEVRE;40;0,0734;396
1806;NIEVRE;45;0,0772;367
1806;NIEVRE;50;0,0944;338
1806;NIEVRE;55;0,1247;306
1806;NIEVRE;60;0,1757;268
1806;NIEVRE;65;0,2489;221
1806;NIEVRE;70;0,3548;166
1806;NIEVRE;75;0,4713;107
1806;NIEVRE;80;0,6041;57
1806;NIEVRE;85;0,7594;22
1806;NORD;0;0,2281;1000
1806;NORD;5;0,0282;772
1806;NORD;10;0,0191;750
1806;NORD;15;0,0283;736
1806;NORD;20;0,037;715
1806;NORD;25;0,0402;689
1806;NORD;30;0,0431;661
1806;NORD;35;0,0467;632
1806;NORD;40;0,0507;603
1806;NORD;45;0,0574;572
1806;NORD;50;0,0733;539
1806;NORD;55;0,0993;500
1806;NORD;60;0,1437;450
1806;NORD;65;0,2095;386
1806;NORD;70;0,3094;305
1806;NORD;75;0,4285;210
1806;NORD;80;0,5706;120
1806;NORD;85;0,7361;52
1806;OISE;0;0,2837;1000
1806;OISE;5;0,0364;716
1806;OISE;10;0,0239;690
1806;OISE;15;0,0346;674
1806;OISE;20;0,0449;650
1806;OISE;25;0,0485;621
1806;OISE;30;0,0516;591
1806;OISE;35;0,055;561
1806;OISE;40;0,0585;530
1806;OISE;45;0,0644;499
1806;OISE;50;0,0808;467
1806;OISE;55;0,1085;429
1806;OISE;60;0,1553;382
1806;OISE;65;0,224;323
1806;OISE;70;0,3263;251
1806;OISE;75;0,4446;169
1806;OISE;80;0,5834;94
1806;OISE;85;0,745;39
1806;ORNE;0;0,2359;1000
1806;ORNE;5;0,0293;764
1806;ORNE;10;0,0198;742
1806;ORNE;15;0,0292;727
1806;ORNE;20;0,0381;706
1806;ORNE;25;0,0414;679
1806;ORNE;30;0,0443;651
1806;ORNE;35;0,0479;622
1806;ORNE;40;0,0519;592
1806;ORNE;45;0,0584;561
1806;ORNE;50;0,0744;529
1806;ORNE;55;0,1007;489
1806;ORNE;60;0,1454;440
1806;ORNE;65;0,2117;376
1806;ORNE;70;0,312;296
1806;ORNE;75;0,431;204
1806;ORNE;80;0,5726;116
1806;ORNE;85;0,7375;50
1806;PAS-DE-CALAIS;0;0,2248;1000
1806;PAS-DE-CALAIS;5;0,0277;775
1806;PAS-DE-CALAIS;10;0,0188;754
1806;PAS-DE-CALAIS;15;0,0279;740
1806;PAS-DE-CALAIS;20;0,0365;719
1806;PAS-DE-CALAIS;25;0,0397;693
1806;PAS-DE-CALAIS;30;0,0426;665
1806;PAS-DE-CALAIS;35;0,0462;637
1806;PAS-DE-CALAIS;40;0,0503;607
1806;PAS-DE-CALAIS;45;0,057;577
1806;PAS-DE-CALAIS;50;0,0728;544
1806;PAS-DE-CALAIS;55;0,0987;504
1806;PAS-DE-CALAIS;60;0,1429;455
1806;PAS-DE-CALAIS;65;0,2086;390
1806;PAS-DE-CALAIS;70;0,3083;308
1806;PAS-DE-CALAIS;75;0,4275;213
1806;PAS-DE-CALAIS;80;0,5698;122
1806;PAS-DE-CALAIS;85;0,7355;53
1806;PUY-DE-DOME;0;0,3925;1000
1806;PUY-DE-DOME;5;0,0534;608
1806;PUY-DE-DOME;10;0,0333;575
1806;PUY-DE-DOME;15;0,0468;556
1806;PUY-DE-DOME;20;0,06;530
1806;PUY-DE-DOME;25;0,064;498
1806;PUY-DE-DOME;30;0,0674;466
1806;PUY-DE-DOME;35;0,0702;435
1806;PUY-DE-DOME;40;0,0724;404
1806;PUY-DE-DOME;45;0,0764;375
1806;PUY-DE-DOME;50;0,0935;346
1806;PUY-DE-DOME;55;0,1237;314
1806;PUY-DE-DOME;60;0,1745;275
1806;PUY-DE-DOME;65;0,2474;227
1806;PUY-DE-DOME;70;0,3531;171
1806;PUY-DE-DOME;75;0,4697;111
1806;PUY-DE-DOME;80;0,6028;59
1806;PUY-DE-DOME;85;0,7586;23
1806;PYRENEES(BASSES-);0;0,2194;1000
1806;PYRENEES(BASSES-);5;0,0269;781
1806;PYRENEES(BASSES-);10;0,0183;760
1806;PYRENEES(BASSES-);15;0,0273;746
1806;PYRENEES(BASSES-);20;0,0357;725
1806;PYRENEES(BASSES-);25;0,0389;699
1806;PYRENEES(BASSES-);30;0,0417;672
1806;PYRENEES(BASSES-);35;0,0453;644
1806;PYRENEES(BASSES-);40;0,0495;615
1806;PYRENEES(BASSES-);45;0,0562;585
1806;PYRENEES(BASSES-);50;0,072;552
1806;PYRENEES(BASSES-);55;0,0977;512
1806;PYRENEES(BASSES-);60;0,1417;462
1806;PYRENEES(BASSES-);65;0,2071;397
1806;PYRENEES(BASSES-);70;0,3065;314
1806;PYRENEES(BASSES-);75;0,4257;218
1806;PYRENEES(BASSES-);80;0,5684;125
1806;PYRENEES(BASSES-);85;0,7345;54
1806;PYRENEES(HAUTES-);0;0,147;1000
1806;PYRENEES(HAUTES-);5;0,0168;853
1806;PYRENEES(HAUTES-);10;0,0121;839
1806;PYRENEES(HAUTES-);15;0,0188;829
1806;PYRENEES(HAUTES-);20;0,025;813
1806;PYRENEES(HAUTES-);25;0,0275;793
1806;PYRENEES(HAUTES-);30;0,03;771
1806;PYRENEES(HAUTES-);35;0,0335;748
1806;PYRENEES(HAUTES-);40;0,038;723
1806;PYRENEES(HAUTES-);45;0,0456;695
1806;PYRENEES(HAUTES-);50;0,0601;663
1806;PYRENEES(HAUTES-);55;0,0831;624
1806;PYRENEES(HAUTES-);60;0,1228;572
1806;PYRENEES(HAUTES-);65;0,1832;502
1806;PYRENEES(HAUTES-);70;0,278;410
1806;PYRENEES(HAUTES-);75;0,3979;296
1806;PYRENEES(HAUTES-);80;0,5458;178
1806;PYRENEES(HAUTES-);85;0,7188;81
1806;PYRENEES-ORIENTALES;0;0,2885;1000
1806;PYRENEES-ORIENTALES;5;0,0372;712
1806;PYRENEES-ORIENTALES;10;0,0243;685
1806;PYRENEES-ORIENTALES;15;0,0352;668
1806;PYRENEES-ORIENTALES;20;0,0456;645
1806;PYRENEES-ORIENTALES;25;0,0492;615
1806;PYRENEES-ORIENTALES;30;0,0523;585
1806;PYRENEES-ORIENTALES;35;0,0557;555
1806;PYRENEES-ORIENTALES;40;0,0592;524
1806;PYRENEES-ORIENTALES;45;0,065;493
1806;PYRENEES-ORIENTALES;50;0,0814;461
1806;PYRENEES-ORIENTALES;55;0,1092;423
1806;PYRENEES-ORIENTALES;60;0,1563;377
1806;PYRENEES-ORIENTALES;65;0,2251;318
1806;PYRENEES-ORIENTALES;70;0,3276;246
1806;PYRENEES-ORIENTALES;75;0,4459;166
1806;PYRENEES-ORIENTALES;80;0,5844;92
1806;PYRENEES-ORIENTALES;85;0,7457;38
1806;RHIN(BAS-);0;0,3162;1000
1806;RHIN(BAS-);5;0,0414;684
1806;RHIN(BAS-);10;0,0267;655
1806;RHIN(BAS-);15;0,0383;638
1806;RHIN(BAS-);20;0,0495;614
1806;RHIN(BAS-);25;0,0532;583
1806;RHIN(BAS-);30;0,0564;552
1806;RHIN(BAS-);35;0,0597;521
1806;RHIN(BAS-);40;0,0629;490
1806;RHIN(BAS-);45;0,0682;459
1806;RHIN(BAS-);50;0,0849;428
1806;RHIN(BAS-);55;0,1133;391
1806;RHIN(BAS-);60;0,1615;347
1806;RHIN(BAS-);65;0,2315;291
1806;RHIN(BAS-);70;0,335;224
1806;RHIN(BAS-);75;0,4529;149
1806;RHIN(BAS-);80;0,5898;81
1806;RHIN(BAS-);85;0,7495;33
1806;RHIN(HAUT-);0;0,2227;1000
1806;RHIN(HAUT-);5;0,0274;777
1806;RHIN(HAUT-);10;0,0186;756
1806;RHIN(HAUT-);15;0,0276;742
1806;RHIN(HAUT-);20;0,0362;721
1806;RHIN(HAUT-);25;0,0394;695
1806;RHIN(HAUT-);30;0,0422;668
1806;RHIN(HAUT-);35;0,0458;640
1806;RHIN(HAUT-);40;0,0499;610
1806;RHIN(HAUT-);45;0,0567;580
1806;RHIN(HAUT-);50;0,0725;547
1806;RHIN(HAUT-);55;0,0983;507
1806;RHIN(HAUT-);60;0,1425;458
1806;RHIN(HAUT-);65;0,208;392
1806;RHIN(HAUT-);70;0,3076;311
1806;RHIN(HAUT-);75;0,4268;215
1806;RHIN(HAUT-);80;0,5692;123
1806;RHIN(HAUT-);85;0,7351;53
1806;RHONE;0;0,4302;1000
1806;RHONE;5;0,0595;570
1806;RHONE;10;0,0366;536
1806;RHONE;15;0,051;516
1806;RHONE;20;0,0651;490
1806;RHONE;25;0,0693;458
1806;RHONE;30;0,0727;426
1806;RHONE;35;0,0752;395
1806;RHONE;40;0,0769;366
1806;RHONE;45;0,0801;337
1806;RHONE;50;0,0975;310
1806;RHONE;55;0,1284;280
1806;RHONE;60;0,1803;244
1806;RHONE;65;0,2544;200
1806;RHONE;70;0,361;149
1806;RHONE;75;0,477;95
1806;RHONE;80;0,6084;50
1806;RHONE;85;0,7625;20
1806;SAONE(HAUTE-);0;0,3276;1000
1806;SAONE(HAUTE-);5;0,0432;672
1806;SAONE(HAUTE-);10;0,0277;643
1806;SAONE(HAUTE-);15;0,0396;626
1806;SAONE(HAUTE-);20;0,0511;601
1806;SAONE(HAUTE-);25;0,0548;570
1806;SAONE(HAUTE-);30;0,0581;539
1806;SAONE(HAUTE-);35;0,0613;508
1806;SAONE(HAUTE-);40;0,0643;476
1806;SAONE(HAUTE-);45;0,0694;446
1806;SAONE(HAUTE-);50;0,0862;415
1806;SAONE(HAUTE-);55;0,115;379
1806;SAONE(HAUTE-);60;0,1635;335
1806;SAONE(HAUTE-);65;0,2341;281
1806;SAONE(HAUTE-);70;0,3379;215
1806;SAONE(HAUTE-);75;0,4556;142
1806;SAONE(HAUTE-);80;0,5919;77
1806;SAONE(HAUTE-);85;0,7509;32
1806;SAONE-ET-LOIRE;0;0,3692;1000
1806;SAONE-ET-LOIRE;5;0,0497;631
1806;SAONE-ET-LOIRE;10;0,0313;599
1806;SAONE-ET-LOIRE;15;0,0442;581
1806;SAONE-ET-LOIRE;20;0,0568;555
1806;SAONE-ET-LOIRE;25;0,0607;523
1806;SAONE-ET-LOIRE;30;0,0641;492
1806;SAONE-ET-LOIRE;35;0,067;460
1806;SAONE-ET-LOIRE;40;0,0696;429
1806;SAONE-ET-LOIRE;45;0,0739;399
1806;SAONE-ET-LOIRE;50;0,091;370
1806;SAONE-ET-LOIRE;55;0,1207;336
1806;SAONE-ET-LOIRE;60;0,1707;296
1806;SAONE-ET-LOIRE;65;0,2428;245
1806;SAONE-ET-LOIRE;70;0,3478;186
1806;SAONE-ET-LOIRE;75;0,4649;121
1806;SAONE-ET-LOIRE;80;0,5991;65
1806;SAONE-ET-LOIRE;85;0,756;26
1806;SARTHE;0;0,3437;1000
1806;SARTHE;5;0,0457;656
1806;SARTHE;10;0,0291;626
1806;SARTHE;15;0,0414;608
1806;SARTHE;20;0,0533;583
1806;SARTHE;25;0,0571;552
1806;SARTHE;30;0,0604;520
1806;SARTHE;35;0,0635;489
1806;SARTHE;40;0,0664;458
1806;SARTHE;45;0,0712;427
1806;SARTHE;50;0,0881;397
1806;SARTHE;55;0,1172;362
1806;SARTHE;60;0,1664;320
1806;SARTHE;65;0,2375;266
1806;SARTHE;70;0,3419;203
1806;SARTHE;75;0,4593;134
1806;SARTHE;80;0,5948;72
1806;SARTHE;85;0,753;29
1806;SEINE;0;0,4159;1000
1806;SEINE;5;0,0572;584
1806;SEINE;10;0,0354;551
1806;SEINE;15;0,0494;531
1806;SEINE;20;0,0632;505
1806;SEINE;25;0,0673;473
1806;SEINE;30;0,0707;441
1806;SEINE;35;0,0733;410
1806;SEINE;40;0,0752;380
1806;SEINE;45;0,0787;351
1806;SEINE;50;0,096;324
1806;SEINE;55;0,1267;293
1806;SEINE;60;0,1781;256
1806;SEINE;65;0,2518;210
1806;SEINE;70;0,3581;157
1806;SEINE;75;0,4743;101
1806;SEINE;80;0,6064;53
1806;SEINE;85;0,761;21
1806;SEINE-ET-MARNE;0;0,2977;1000
1806;SEINE-ET-MARNE;5;0,0386;702
1806;SEINE-ET-MARNE;10;0,0251;675
1806;SEINE-ET-MARNE;15;0,0362;658
1806;SEINE-ET-MARNE;20;0,0469;634
1806;SEINE-ET-MARNE;25;0,0505;605
1806;SEINE-ET-MARNE;30;0,0537;574
1806;SEINE-ET-MARNE;35;0,057;543
1806;SEINE-ET-MARNE;40;0,0604;512
1806;SEINE-ET-MARNE;45;0,066;481
1806;SEINE-ET-MARNE;50;0,0826;450
1806;SEINE-ET-MARNE;55;0,1106;412
1806;SEINE-ET-MARNE;60;0,1581;367
1806;SEINE-ET-MARNE;65;0,2273;309
1806;SEINE-ET-MARNE;70;0,3301;239
1806;SEINE-ET-MARNE;75;0,4483;160
1806;SEINE-ET-MARNE;80;0,5862;88
1806;SEINE-ET-MARNE;85;0,747;36
1806;SEINE-ET-OISE;0;0,245;1000
1806;SEINE-ET-OISE;5;0,0307;755
1806;SEINE-ET-OISE;10;0,0205;732
1806;SEINE-ET-OISE;15;0,0302;717
1806;SEINE-ET-OISE;20;0,0394;695
1806;SEINE-ET-OISE;25;0,0427;668
1806;SEINE-ET-OISE;30;0,0457;639
1806;SEINE-ET-OISE;35;0,0492;610
1806;SEINE-ET-OISE;40;0,0532;580
1806;SEINE-ET-OISE;45;0,0596;549
1806;SEINE-ET-OISE;50;0,0757;516
1806;SEINE-ET-OISE;55;0,1022;477
1806;SEINE-ET-OISE;60;0,1474;429
1806;SEINE-ET-OISE;65;0,2142;365
1806;SEINE-ET-OISE;70;0,3148;287
1806;SEINE-ET-OISE;75;0,4337;197
1806;SEINE-ET-OISE;80;0,5748;111
1806;SEINE-ET-OISE;85;0,739;47
1806;SEINE-INFERIEURE;0;0,1713;1000
1806;SEINE-INFERIEURE;5;0,0201;829
1806;SEINE-INFERIEURE;10;0,0142;812
1806;SEINE-INFERIEURE;15;0,0217;801
1806;SEINE-INFERIEURE;20;0,0286;783
1806;SEINE-INFERIEURE;25;0,0314;761
1806;SEINE-INFERIEURE;30;0,034;737
1806;SEINE-INFERIEURE;35;0,0376;712
1806;SEINE-INFERIEURE;40;0,0421;685
1806;SEINE-INFERIEURE;45;0,0494;656
1806;SEINE-INFERIEURE;50;0,0644;624
1806;SEINE-INFERIEURE;55;0,0884;584
1806;SEINE-INFERIEURE;60;0,1297;532
1806;SEINE-INFERIEURE;65;0,192;463
1806;SEINE-INFERIEURE;70;0,2886;374
1806;SEINE-INFERIEURE;75;0,4083;266
1806;SEINE-INFERIEURE;80;0,5543;157
1806;SEINE-INFERIEURE;85;0,7247;70
1806;SEVRES(DEUX-);0;0,236;1000
1806;SEVRES(DEUX-);5;0,0293;764
1806;SEVRES(DEUX-);10;0,0198;742
1806;SEVRES(DEUX-);15;0,0292;727
1806;SEVRES(DEUX-);20;0,0381;706
1806;SEVRES(DEUX-);25;0,0414;679
1806;SEVRES(DEUX-);30;0,0443;651
1806;SEVRES(DEUX-);35;0,0479;622
1806;SEVRES(DEUX-);40;0,0519;592
1806;SEVRES(DEUX-);45;0,0584;561
1806;SEVRES(DEUX-);50;0,0744;529
1806;SEVRES(DEUX-);55;0,1007;489
1806;SEVRES(DEUX-);60;0,1454;440
1806;SEVRES(DEUX-);65;0,2117;376
1806;SEVRES(DEUX-);70;0,312;296
1806;SEVRES(DEUX-);75;0,431;204
1806;SEVRES(DEUX-);80;0,5726;116
1806;SEVRES(DEUX-);85;0,7375;50
1806;SOMME;0;0,2285;1000
1806;SOMME;5;0,0282;772
1806;SOMME;10;0,0191;750
1806;SOMME;15;0,0283;735
1806;SOMME;20;0,037;715
