"";"ANNEE";"DEPARTEMENT";"Age";"Qmort";"Survie";"EdVieRes"
"6233";1821;"VOSGES";0;0,2448;1;46,89
"6234";1821;"VOSGES";10;0,0205;0,732;38,115
"6235";1821;"VOSGES";15;0,0302;0,717;34,455
"6236";1821;"VOSGES";20;0,0394;0,695;30,87
"6237";1821;"VOSGES";25;0,0427;0,668;27,395
"6238";1821;"VOSGES";30;0,0457;0,64;24,055
"6239";1821;"VOSGES";35;0,0492;0,61;20,855
"6240";1821;"VOSGES";40;0,0531;0,58;17,805
"6241";1821;"VOSGES";45;0,0596;0,549;14,905
"6242";1821;"VOSGES";5;0,0306;0,755;41,89
"6243";1821;"VOSGES";50;0,0756;0,517;12,16
"6244";1821;"VOSGES";55;0,1022;0,478;9,575
"6245";1821;"VOSGES";60;0,1474;0,429;7,185
"6246";1821;"VOSGES";65;0,2141;0,366;5,04
"6247";1821;"VOSGES";70;0,3148;0,287;3,21
"6248";1821;"VOSGES";75;0,4337;0,197;1,775
"6249";1821;"VOSGES";80;0,5747;0,111;0,79
"6250";1821;"VOSGES";85;0,7389;0,047;0,235
"6251";1821;"YONNE";0;0,2172;1;49,52
"6252";1821;"YONNE";10;0,0181;0,762;40,605
"6253";1821;"YONNE";15;0,027;0,748;36,795
"6254";1821;"YONNE";20;0,0354;0,728;33,055
"6255";1821;"YONNE";25;0,0385;0,702;29,415
"6256";1821;"YONNE";30;0,0414;0,675;25,905
"6257";1821;"YONNE";35;0,045;0,647;22,53
"6258";1821;"YONNE";40;0,0491;0,618;19,295
"6259";1821;"YONNE";45;0,0559;0,588;16,205
"6260";1821;"YONNE";5;0,0266;0,783;44,52
"6261";1821;"YONNE";50;0,0717;0,555;13,265
"6262";1821;"YONNE";55;0,0973;0,515;10,49
"6263";1821;"YONNE";60;0,1412;0,465;7,915
"6264";1821;"YONNE";65;0,2064;0,399;5,59
"6265";1821;"YONNE";70;0,3057;0,317;3,595
"6266";1821;"YONNE";75;0,425;0,22;2,01
"6267";1821;"YONNE";80;0,5678;0,127;0,91
"6268";1821;"YONNE";85;0,7341;0,055;0,275
"6269";1826;"AIN";0;0,4331;1;32,02
"6270";1826;"AIN";10;0,0369;0,533;24,185
"6271";1826;"AIN";15;0,0513;0,513;21,52
"6272";1826;"AIN";20;0,0656;0,487;18,955
"6273";1826;"AIN";25;0,0697;0,455;16,52
"6274";1826;"AIN";30;0,0731;0,423;14,245
"6275";1826;"AIN";35;0,0756;0,392;12,13
"6276";1826;"AIN";40;0,0773;0,363;10,17
"6277";1826;"AIN";45;0,0804;0,335;8,355
"6278";1826;"AIN";5;0,06;0,567;27,02
"6279";1826;"AIN";50;0,0978;0,308;6,68
"6280";1826;"AIN";55;0,1287;0,278;5,14
"6281";1826;"AIN";60;0,1807;0,242;3,75
"6282";1826;"AIN";65;0,2549;0,198;2,54
"6283";1826;"AIN";70;0,3616;0,148;1,55
"6284";1826;"AIN";75;0,4776;0,094;0,81
"6285";1826;"AIN";80;0,6089;0,049;0,34
"6286";1826;"AIN";85;0,7628;0,019;0,095
"6287";1826;"AISNE";0;0,2364;1;47,685
"6288";1826;"AISNE";10;0,0198;0,741;38,865
"6289";1826;"AISNE";15;0,0292;0,726;35,16
"6290";1826;"AISNE";20;0,0382;0,705;31,53
"6291";1826;"AISNE";25;0,0414;0,678;28,005
"6292";1826;"AISNE";30;0,0444;0,65;24,615
"6293";1826;"AISNE";35;0,0479;0,621;21,365
"6294";1826;"AISNE";40;0,0519;0,592;18,26
"6295";1826;"AISNE";45;0,0585;0,561;15,3
"6296";1826;"AISNE";5;0,0294;0,764;42,685
"6297";1826;"AISNE";50;0,0745;0,528;12,495
"6298";1826;"AISNE";55;0,1007;0,489;9,855
"6299";1826;"AISNE";60;0,1455;0,44;7,41
"6300";1826;"AISNE";65;0,2118;0,376;5,21
"6301";1826;"AISNE";70;0,3121;0,296;3,33
"6302";1826;"AISNE";75;0,4311;0,204;1,85
"6303";1826;"AISNE";80;0,5727;0,116;0,83
"6304";1826;"AISNE";85;0,7375;0,05;0,25
"6305";1826;"ALLIER";0;0,4298;1;32,25
"6306";1826;"ALLIER";10;0,0366;0,536;24,4
"6307";1826;"ALLIER";15;0,0509;0,517;21,72
"6308";1826;"ALLIER";20;0,0651;0,49;19,135
"6309";1826;"ALLIER";25;0,0692;0,458;16,685
"6310";1826;"ALLIER";30;0,0727;0,427;14,395
"6311";1826;"ALLIER";35;0,0751;0,396;12,26
"6312";1826;"ALLIER";40;0,0769;0,366;10,28
"6313";1826;"ALLIER";45;0,0801;0,338;8,45
"6314";1826;"ALLIER";5;0,0594;0,57;27,25
"6315";1826;"ALLIER";50;0,0974;0,311;6,76
"6316";1826;"ALLIER";55;0,1283;0,281;5,205
"6317";1826;"ALLIER";60;0,1802;0,245;3,8
"6318";1826;"ALLIER";65;0,2543;0,2;2,575
"6319";1826;"ALLIER";70;0,3609;0,149;1,575
"6320";1826;"ALLIER";75;0,4769;0,096;0,83
"6321";1826;"ALLIER";80;0,6084;0,05;0,35
"6322";1826;"ALLIER";85;0,7625;0,02;0,1
"6323";1826;"ALPES(BASSES-)";0;0,4578;1;30,37
"6324";1826;"ALPES(BASSES-)";10;0,0391;0,507;22,66
"6325";1826;"ALPES(BASSES-)";15;0,054;0,488;20,125
"6326";1826;"ALPES(BASSES-)";20;0,0689;0,461;17,685
"6327";1826;"ALPES(BASSES-)";25;0,0731;0,43;15,38
"6328";1826;"ALPES(BASSES-)";30;0,0766;0,398;13,23
"6329";1826;"ALPES(BASSES-)";35;0,0788;0,368;11,24
"6330";1826;"ALPES(BASSES-)";40;0,0801;0,339;9,4
"6331";1826;"ALPES(BASSES-)";45;0,0828;0,312;7,705
"6332";1826;"ALPES(BASSES-)";5;0,064;0,542;25,37
"6333";1826;"ALPES(BASSES-)";50;0,1002;0,286;6,145
"6334";1826;"ALPES(BASSES-)";55;0,1317;0,257;4,715
"6335";1826;"ALPES(BASSES-)";60;0,1843;0,223;3,43
"6336";1826;"ALPES(BASSES-)";65;0,2593;0,182;2,315
"6337";1826;"ALPES(BASSES-)";70;0,3665;0,135;1,405
"6338";1826;"ALPES(BASSES-)";75;0,4821;0,085;0,73
"6339";1826;"ALPES(BASSES-)";80;0,6123;0,044;0,305
"6340";1826;"ALPES(BASSES-)";85;0,7652;0,017;0,085
"6341";1826;"ALPES(HAUTES-)";0;0,5152;1;26,765
"6342";1826;"ALPES(HAUTES-)";10;0,0441;0,449;19,34
"6343";1826;"ALPES(HAUTES-)";15;0,0603;0,429;17,095
"6344";1826;"ALPES(HAUTES-)";20;0,0765;0,403;14,95
"6345";1826;"ALPES(HAUTES-)";25;0,0809;0,373;12,935
"6346";1826;"ALPES(HAUTES-)";30;0,0844;0,342;11,07
"6347";1826;"ALPES(HAUTES-)";35;0,0861;0,314;9,36
"6348";1826;"ALPES(HAUTES-)";40;0,0866;0,287;7,79
"6349";1826;"ALPES(HAUTES-)";45;0,0881;0,262;6,355
"6350";1826;"ALPES(HAUTES-)";5;0,0735;0,485;21,765
"6351";1826;"ALPES(HAUTES-)";50;0,1057;0,239;5,045
"6352";1826;"ALPES(HAUTES-)";55;0,1381;0,213;3,85
"6353";1826;"ALPES(HAUTES-)";60;0,1923;0,184;2,785
"6354";1826;"ALPES(HAUTES-)";65;0,2688;0,149;1,865
"6355";1826;"ALPES(HAUTES-)";70;0,3772;0,109;1,12
"6356";1826;"ALPES(HAUTES-)";75;0,4918;0,068;0,575
"6357";1826;"ALPES(HAUTES-)";80;0,6196;0,034;0,235
"6358";1826;"ALPES(HAUTES-)";85;0,7703;0,013;0,065
"6359";1826;"ARDECHE";0;0,2582;1;45,68
"6360";1826;"ARDECHE";10;0,0217;0,718;36,97
"6361";1826;"ARDECHE";15;0,0317;0,702;33,38
"6362";1826;"ARDECHE";20;0,0413;0,68;29,87
"6363";1826;"ARDECHE";25;0,0447;0,652;26,47
"6364";1826;"ARDECHE";30;0,0477;0,623;23,21
"6365";1826;"ARDECHE";35;0,0512;0,593;20,095
"6366";1826;"ARDECHE";40;0,055;0,563;17,13
"6367";1826;"ARDECHE";45;0,0613;0,532;14,315
"6368";1826;"ARDECHE";5;0,0326;0,742;40,68
"6369";1826;"ARDECHE";50;0,0775;0,499;11,655
"6370";1826;"ARDECHE";55;0,1044;0,46;9,16
"6371";1826;"ARDECHE";60;0,1502;0,412;6,86
"6372";1826;"ARDECHE";65;0,2176;0,35;4,8
"6373";1826;"ARDECHE";70;0,3189;0,274;3,05
"6374";1826;"ARDECHE";75;0,4376;0,187;1,68
"6375";1826;"ARDECHE";80;0,5778;0,105;0,745
"6376";1826;"ARDECHE";85;0,7411;0,044;0,22
"6377";1826;"ARDENNES";0;0,1769;1;53,625
"6378";1826;"ARDENNES";10;0,0147;0,806;44,51
"6379";1826;"ARDENNES";15;0,0223;0,794;40,48
"6380";1826;"ARDENNES";20;0,0295;0,776;36,51
"6381";1826;"ARDENNES";25;0,0323;0,753;32,63
"6382";1826;"ARDENNES";30;0,0349;0,729;28,865
"6383";1826;"ARDENNES";35;0,0385;0,704;25,22
"6384";1826;"ARDENNES";40;0,0429;0,677;21,7
"6385";1826;"ARDENNES";45;0,0502;0,648;18,315
"6386";1826;"ARDENNES";5;0,0209;0,823;48,625
"6387";1826;"ARDENNES";50;0,0654;0,615;15,075
"6388";1826;"ARDENNES";55;0,0896;0,575;12
"6389";1826;"ARDENNES";60;0,1312;0,523;9,125
"6390";1826;"ARDENNES";65;0,1939;0,455;6,51
"6391";1826;"ARDENNES";70;0,2909;0,366;4,235
"6392";1826;"ARDENNES";75;0,4105;0,26;2,405
"6393";1826;"ARDENNES";80;0,5561;0,153;1,105
"6394";1826;"ARDENNES";85;0,726;0,068;0,34
"6395";1826;"ARIEGE";0;0,2588;1;45,625
"6396";1826;"ARIEGE";10;0,0217;0,717;36,92
"6397";1826;"ARIEGE";15;0,0318;0,701;33,335
"6398";1826;"ARIEGE";20;0,0414;0,679;29,83
"6399";1826;"ARIEGE";25;0,0448;0,651;26,435
"6400";1826;"ARIEGE";30;0,0478;0,622;23,18
"6401";1826;"ARIEGE";35;0,0513;0,592;20,07
"6402";1826;"ARIEGE";40;0,0551;0,562;17,11
"6403";1826;"ARIEGE";45;0,0613;0,531;14,3
"6404";1826;"ARIEGE";5;0,0327;0,741;40,625
"6405";1826;"ARIEGE";50;0,0776;0,498;11,645
"6406";1826;"ARIEGE";55;0,1045;0,46;9,155
"6407";1826;"ARIEGE";60;0,1503;0,412;6,855
"6408";1826;"ARIEGE";65;0,2178;0,35;4,795
"6409";1826;"ARIEGE";70;0,3191;0,274;3,045
"6410";1826;"ARIEGE";75;0,4378;0,186;1,675
"6411";1826;"ARIEGE";80;0,578;0,105;0,745
"6412";1826;"ARIEGE";85;0,7412;0,044;0,22
"6413";1826;"AUBE";0;0,2096;1;50,27
"6414";1826;"AUBE";10;0,0175;0,77;41,32
"6415";1826;"AUBE";15;0,0261;0,757;37,47
"6416";1826;"AUBE";20;0,0343;0,737;33,685
"6417";1826;"AUBE";25;0,0374;0,712;30
"6418";1826;"AUBE";30;0,0402;0,685;26,44
"6419";1826;"AUBE";35;0,0438;0,658;23,015
"6420";1826;"AUBE";40;0,048;0,629;19,725
"6421";1826;"AUBE";45;0,0549;0,599;16,58
"6422";1826;"AUBE";5;0,0255;0,79;45,27
"6423";1826;"AUBE";50;0,0705;0,566;13,585
"6424";1826;"AUBE";55;0,0959;0,526;10,755
"6425";1826;"AUBE";60;0,1394;0,475;8,125
"6426";1826;"AUBE";65;0,2042;0,409;5,75
"6427";1826;"AUBE";70;0,3031;0,326;3,705
"6428";1826;"AUBE";75;0,4225;0,227;2,075
"6429";1826;"AUBE";80;0,5658;0,131;0,94
"6430";1826;"AUBE";85;0,7327;0,057;0,285
"6431";1826;"AUDE";0;0,2691;1;44,7
"6432";1826;"AUDE";10;0,0226;0,706;36,045
"6433";1826;"AUDE";15;0,0329;0,69;32,515
"6434";1826;"AUDE";20;0,0429;0,667;29,065
"6435";1826;"AUDE";25;0,0463;0,639;25,73
"6436";1826;"AUDE";30;0,0494;0,609;22,535
"6437";1826;"AUDE";35;0,0528;0,579;19,49
"6438";1826;"AUDE";40;0,0565;0,548;16,595
"6439";1826;"AUDE";45;0,0626;0,517;13,855
"6440";1826;"AUDE";5;0,0342;0,731;39,7
"6441";1826;"AUDE";50;0,0789;0,485;11,27
"6442";1826;"AUDE";55;0,1062;0,447;8,845
"6443";1826;"AUDE";60;0,1524;0,399;6,61
"6444";1826;"AUDE";65;0,2204;0,338;4,615
"6445";1826;"AUDE";70;0,3221;0,264;2,925
"6446";1826;"AUDE";75;0,4407;0,179;1,605
"6447";1826;"AUDE";80;0,5802;0,1;0,71
"6448";1826;"AUDE";85;0,7428;0,042;0,21
"6449";1826;"AVEYRON";0;0,224;1;48,865
"6450";1826;"AVEYRON";10;0,0187;0,755;39,985
"6451";1826;"AVEYRON";15;0,0278;0,74;36,21
"6452";1826;"AVEYRON";20;0,0364;0,72;32,51
"6453";1826;"AVEYRON";25;0,0396;0,694;28,91
"6454";1826;"AVEYRON";30;0,0424;0,666;25,44
"6455";1826;"AVEYRON";35;0,046;0,638;22,11
"6456";1826;"AVEYRON";40;0,0501;0,609;18,92
"6457";1826;"AVEYRON";45;0,0569;0,578;15,875
"6458";1826;"AVEYRON";5;0,0276;0,776;43,865
"6459";1826;"AVEYRON";50;0,0727;0,545;12,985
"6460";1826;"AVEYRON";55;0,0986;0,506;10,26
"6461";1826;"AVEYRON";60;0,1428;0,456;7,73
"6462";1826;"AVEYRON";65;0,2084;0,391;5,45
"6463";1826;"AVEYRON";70;0,3081;0,309;3,495
"6464";1826;"AVEYRON";75;0,4272;0,214;1,95
"6465";1826;"AVEYRON";80;0,5696;0,123;0,88
"6466";1826;"AVEYRON";85;0,7354;0,053;0,265
"6467";1826;"BOUCHES-DU-RHONE";0;0,3527;1;37,825
"6468";1826;"BOUCHES-DU-RHONE";10;0,0299;0,617;29,59
"6469";1826;"BOUCHES-DU-RHONE";15;0,0424;0,598;26,505
"6470";1826;"BOUCHES-DU-RHONE";20;0,0546;0,573;23,515
"6471";1826;"BOUCHES-DU-RHONE";25;0,0584;0,542;20,65
"6472";1826;"BOUCHES-DU-RHONE";30;0,0617;0,51;17,94
"6473";1826;"BOUCHES-DU-RHONE";35;0,0648;0,479;15,39
"6474";1826;"BOUCHES-DU-RHONE";40;0,0675;0,448;12,995
"6475";1826;"BOUCHES-DU-RHONE";45;0,0722;0,417;10,755
"6476";1826;"BOUCHES-DU-RHONE";5;0,0471;0,647;32,825
"6477";1826;"BOUCHES-DU-RHONE";50;0,0891;0,387;8,67
"6478";1826;"BOUCHES-DU-RHONE";55;0,1185;0,353;6,735
"6479";1826;"BOUCHES-DU-RHONE";60;0,1679;0,311;4,97
"6480";1826;"BOUCHES-DU-RHONE";65;0,2394;0,259;3,415
"6481";1826;"BOUCHES-DU-RHONE";70;0,344;0,197;2,12
"6482";1826;"BOUCHES-DU-RHONE";75;0,4613;0,129;1,135
"6483";1826;"BOUCHES-DU-RHONE";80;0,5963;0,07;0,49
"6484";1826;"BOUCHES-DU-RHONE";85;0,754;0,028;0,14
"6485";1826;"CALVADOS";0;0,1775;1;53,57
"6486";1826;"CALVADOS";10;0,0147;0,805;44,455
"6487";1826;"CALVADOS";15;0,0224;0,793;40,43
"6488";1826;"CALVADOS";20;0,0296;0,776;36,465
"6489";1826;"CALVADOS";25;0,0324;0,753;32,585
"6490";1826;"CALVADOS";30;0,035;0,728;28,82
"6491";1826;"CALVADOS";35;0,0386;0,703;25,18
"6492";1826;"CALVADOS";40;0,043;0,676;21,665
"6493";1826;"CALVADOS";45;0,0503;0,647;18,285
"6494";1826;"CALVADOS";5;0,021;0,823;48,57
"6495";1826;"CALVADOS";50;0,0655;0,614;15,05
"6496";1826;"CALVADOS";55;0,0897;0,574;11,98
"6497";1826;"CALVADOS";60;0,1314;0,522;9,11
"6498";1826;"CALVADOS";65;0,1941;0,454;6,5
"6499";1826;"CALVADOS";70;0,2911;0,366;4,23
"6500";1826;"CALVADOS";75;0,4108;0,259;2,4
"6501";1826;"CALVADOS";80;0,5563;0,153;1,105
"6502";1826;"CALVADOS";85;0,7261;0,068;0,34
"6503";1826;"CANTAL";0;0,2741;1;44,26
"6504";1826;"CANTAL";10;0,0231;0,7;35,63
"6505";1826;"CANTAL";15;0,0335;0,684;32,13
"6506";1826;"CANTAL";20;0,0436;0,661;28,71
"6507";1826;"CANTAL";25;0,047;0,633;25,405
"6508";1826;"CANTAL";30;0,0501;0,603;22,24
"6509";1826;"CANTAL";35;0,0536;0,573;19,225
"6510";1826;"CANTAL";40;0,0572;0,542;16,36
"6511";1826;"CANTAL";45;0,0632;0,511;13,65
"6512";1826;"CANTAL";5;0,035;0,726;39,26
"6513";1826;"CANTAL";50;0,0796;0,479;11,095
"6514";1826;"CANTAL";55;0,107;0,441;8,7
"6515";1826;"CANTAL";60;0,1534;0,393;6,495
"6516";1826;"CANTAL";65;0,2216;0,333;4,53
"6517";1826;"CANTAL";70;0,3235;0,259;2,865
"6518";1826;"CANTAL";75;0,4421;0,175;1,57
"6519";1826;"CANTAL";80;0,5813;0,098;0,695
"6520";1826;"CANTAL";85;0,7436;0,041;0,205
"6521";1826;"CHARENTE";0;0,2993;1;42,11
"6522";1826;"CHARENTE";10;0,0252;0,674;33,605
"6523";1826;"CHARENTE";15;0,0364;0,657;30,235
"6524";1826;"CHARENTE";20;0,0471;0,633;26,95
"6525";1826;"CHARENTE";25;0,0507;0,603;23,785
"6526";1826;"CHARENTE";30;0,0539;0,572;20,77
"6527";1826;"CHARENTE";35;0,0572;0,541;17,91
"6528";1826;"CHARENTE";40;0,0606;0,51;15,205
"6529";1826;"CHARENTE";45;0,0662;0,48;12,655
"6530";1826;"CHARENTE";5;0,0388;0,701;37,11
"6531";1826;"CHARENTE";50;0,0828;0,448;10,255
"6532";1826;"CHARENTE";55;0,1108;0,411;8,015
"6533";1826;"CHARENTE";60;0,1584;0,365;5,96
"6534";1826;"CHARENTE";65;0,2277;0,307;4,135
"6535";1826;"CHARENTE";70;0,3305;0,237;2,6
"6536";1826;"CHARENTE";75;0,4487;0,159;1,415
"6537";1826;"CHARENTE";80;0,5865;0,088;0,62
"6538";1826;"CHARENTE";85;0,7472;0,036;0,18
"6539";1826;"CHARENTE-INFERIEURE";0;0,2234;1;48,915
"6540";1826;"CHARENTE-INFERIEURE";10;0,0187;0,755;40,03
"6541";1826;"CHARENTE-INFERIEURE";15;0,0277;0,741;36,255
"6542";1826;"CHARENTE-INFERIEURE";20;0,0363;0,721;32,55
"6543";1826;"CHARENTE-INFERIEURE";25;0,0395;0,694;28,945
"6544";1826;"CHARENTE-INFERIEURE";30;0,0423;0,667;25,475
"6545";1826;"CHARENTE-INFERIEURE";35;0,0459;0,639;22,14
"6546";1826;"CHARENTE-INFERIEURE";40;0,05;0,609;18,945
"6547";1826;"CHARENTE-INFERIEURE";45;0,0568;0,579;15,9
"6548";1826;"CHARENTE-INFERIEURE";5;0,0275;0,777;43,915
"6549";1826;"CHARENTE-INFERIEURE";50;0,0726;0,546;13,005
"6550";1826;"CHARENTE-INFERIEURE";55;0,0985;0,506;10,275
"6551";1826;"CHARENTE-INFERIEURE";60;0,1426;0,457;7,745
"6552";1826;"CHARENTE-INFERIEURE";65;0,2082;0,391;5,46
"6553";1826;"CHARENTE-INFERIEURE";70;0,3078;0,31;3,505
"6554";1826;"CHARENTE-INFERIEURE";75;0,427;0,215;1,955
"6555";1826;"CHARENTE-INFERIEURE";80;0,5694;0,123;0,88
"6556";1826;"CHARENTE-INFERIEURE";85;0,7353;0,053;0,265
"6557";1826;"CHER";0;0,4969;1;27,885
"6558";1826;"CHER";10;0,0425;0,468;20,37
"6559";1826;"CHER";15;0,0583;0,448;18,03
"6560";1826;"CHER";20;0,0741;0,422;15,79
"6561";1826;"CHER";25;0,0784;0,39;13,68
"6562";1826;"CHER";30;0,0819;0,36;11,73
"6563";1826;"CHER";35;0,0838;0,33;9,93
"6564";1826;"CHER";40;0,0846;0,303;8,28
"6565";1826;"CHER";45;0,0864;0,277;6,765
"6566";1826;"CHER";5;0,0705;0,503;22,885
"6567";1826;"CHER";50;0,104;0,253;5,38
"6568";1826;"CHER";55;0,1361;0,227;4,115
"6569";1826;"CHER";60;0,1898;0,196;2,98
"6570";1826;"CHER";65;0,2658;0,159;2
"6571";1826;"CHER";70;0,3739;0,117;1,205
"6572";1826;"CHER";75;0,4888;0,073;0,62
"6573";1826;"CHER";80;0,6174;0,037;0,255
"6574";1826;"CHER";85;0,7687;0,014;0,07
"6575";1826;"CORREZE";0;0,424;1;32,645
"6576";1826;"CORREZE";10;0,0361;0,542;24,765
"6577";1826;"CORREZE";15;0,0503;0,523;22,055
"6578";1826;"CORREZE";20;0,0643;0,496;19,44
"6579";1826;"CORREZE";25;0,0684;0,465;16,96
"6580";1826;"CORREZE";30;0,0718;0,433;14,635
"6581";1826;"CORREZE";35;0,0744;0,402;12,47
"6582";1826;"CORREZE";40;0,0762;0,372;10,46
"6583";1826;"CORREZE";45;0,0795;0,343;8,6
"6584";1826;"CORREZE";5;0,0585;0,576;27,645
"6585";1826;"CORREZE";50;0,0968;0,316;6,885
"6586";1826;"CORREZE";55;0,1276;0,286;5,305
"6587";1826;"CORREZE";60;0,1793;0,249;3,875
"6588";1826;"CORREZE";65;0,2533;0,204;2,63
"6589";1826;"CORREZE";70;0,3597;0,153;1,61
"6590";1826;"CORREZE";75;0,4758;0,098;0,845
"6591";1826;"CORREZE";80;0,6075;0,051;0,355
"6592";1826;"CORREZE";85;0,7619;0,02;0,1
"6593";1826;"CORSE";0;0,3046;1;41,665
"6594";1826;"CORSE";10;0,0257;0,668;33,19
"6595";1826;"CORSE";15;0,037;0,651;29,85
"6596";1826;"CORSE";20;0,0479;0,627;26,595
"6597";1826;"CORSE";25;0,0515;0,597;23,46
"6598";1826;"CORSE";30;0,0547;0,566;20,475
"6599";1826;"CORSE";35;0,058;0,535;17,645
"6600";1826;"CORSE";40;0,0613;0,504;14,97
"6601";1826;"CORSE";45;0,0668;0,473;12,45
"6602";1826;"CORSE";5;0,0396;0,695;36,665
"6603";1826;"CORSE";50;0,0834;0,441;10,085
"6604";1826;"CORSE";55;0,1116;0,405;7,88
"6605";1826;"CORSE";60;0,1593;0,359;5,855
"6606";1826;"CORSE";65;0,2289;0,302;4,06
"6607";1826;"CORSE";70;0,3319;0,233;2,55
"6608";1826;"CORSE";75;0,45;0,156;1,385
"6609";1826;"CORSE";80;0,5876;0,086;0,605
"6610";1826;"CORSE";85;0,7479;0,035;0,175
"6611";1826;"COTE-D-OR";0;0,2365;1;47,66
"6612";1826;"COTE-D-OR";10;0,0198;0,741;38,84
"6613";1826;"COTE-D-OR";15;0,0292;0,726;35,135
"6614";1826;"COTE-D-OR";20;0,0382;0,705;31,505
"6615";1826;"COTE-D-OR";25;0,0414;0,678;27,98
"6616";1826;"COTE-D-OR";30;0,0444;0,65;24,59
"6617";1826;"COTE-D-OR";35;0,048;0,621;21,34
"6618";1826;"COTE-D-OR";40;0,052;0,591;18,235
"6619";1826;"COTE-D-OR";45;0,0585;0,561;15,28
"6620";1826;"COTE-D-OR";5;0,0294;0,764;42,66
"6621";1826;"COTE-D-OR";50;0,0745;0,528;12,475
"6622";1826;"COTE-D-OR";55;0,1008;0,489;9,835
"6623";1826;"COTE-D-OR";60;0,1456;0,439;7,39
"6624";1826;"COTE-D-OR";65;0,2119;0,375;5,195
"6625";1826;"COTE-D-OR";70;0,3121;0,296;3,32
"6626";1826;"COTE-D-OR";75;0,4312;0,203;1,84
"6627";1826;"COTE-D-OR";80;0,5727;0,116;0,825
"6628";1826;"COTE-D-OR";85;0,7376;0,049;0,245
"6629";1826;"COTES-DU-NORD";0;0,4369;1;31,755
"6630";1826;"COTES-DU-NORD";10;0,0372;0,529;23,94
"6631";1826;"COTES-DU-NORD";15;0,0517;0,509;21,295
"6632";1826;"COTES-DU-NORD";20;0,0661;0,483;18,75
"6633";1826;"COTES-DU-NORD";25;0,0702;0,451;16,335
"6634";1826;"COTES-DU-NORD";30;0,0737;0,419;14,08
"6635";1826;"COTES-DU-NORD";35;0,0761;0,388;11,985
"6636";1826;"COTES-DU-NORD";40;0,0777;0,359;10,045
"6637";1826;"COTES-DU-NORD";45;0,0808;0,331;8,25
"6638";1826;"COTES-DU-NORD";5;0,0606;0,563;26,755
"6639";1826;"COTES-DU-NORD";50;0,0981;0,304;6,595
"6640";1826;"COTES-DU-NORD";55;0,1292;0,274;5,075
"6641";1826;"COTES-DU-NORD";60;0,1813;0,239;3,705
"6642";1826;"COTES-DU-NORD";65;0,2556;0,196;2,51
"6643";1826;"COTES-DU-NORD";70;0,3624;0,146;1,53
"6644";1826;"COTES-DU-NORD";75;0,4783;0,093;0,8
"6645";1826;"COTES-DU-NORD";80;0,6094;0,048;0,335
"6646";1826;"COTES-DU-NORD";85;0,7632;0,019;0,095
"6647";1826;"CREUSE";0;0,3835;1;35,505
"6648";1826;"CREUSE";10;0,0326;0,584;27,42
"6649";1826;"CREUSE";15;0,0458;0,565;24,5
"6650";1826;"CREUSE";20;0,0588;0,539;21,675
"6651";1826;"CREUSE";25;0,0628;0,508;18,98
"6652";1826;"CREUSE";30;0,0661;0,476;16,44
"6653";1826;"CREUSE";35;0,069;0,444;14,06
"6654";1826;"CREUSE";40;0,0713;0,414;11,84
"6655";1826;"CREUSE";45;0,0754;0,384;9,77
"6656";1826;"CREUSE";5;0,052;0,617;30,505
"6657";1826;"CREUSE";50;0,0926;0,355;7,85
"6658";1826;"CREUSE";55;0,1226;0,322;6,075
"6659";1826;"CREUSE";60;0,173;0,283;4,465
"6660";1826;"CREUSE";65;0,2456;0,234;3,05
"6661";1826;"CREUSE";70;0,3511;0,176;1,88
"6662";1826;"CREUSE";75;0,4679;0,115;1
"6663";1826;"CREUSE";80;0,6014;0,061;0,425
"6664";1826;"CREUSE";85;0,7576;0,024;0,12
"6665";1826;"DORDOGNE";0;0,2896;1;42,915
"6666";1826;"DORDOGNE";10;0,0244;0,684;34,365
"6667";1826;"DORDOGNE";15;0,0353;0,667;30,945
"6668";1826;"DORDOGNE";20;0,0458;0,644;27,61
"6669";1826;"DORDOGNE";25;0,0493;0,614;24,39
"6670";1826;"DORDOGNE";30;0,0525;0,584;21,32
"6671";1826;"DORDOGNE";35;0,0558;0,553;18,4
"6672";1826;"DORDOGNE";40;0,0593;0,522;15,635
"6673";1826;"DORDOGNE";45;0,0651;0,491;13,025
"6674";1826;"DORDOGNE";5;0,0373;0,71;37,915
"6675";1826;"DORDOGNE";50;0,0816;0,459;10,57
"6676";1826;"DORDOGNE";55;0,1094;0,422;8,275
"6677";1826;"DORDOGNE";60;0,1565;0,376;6,165
"6678";1826;"DORDOGNE";65;0,2254;0,317;4,285
"6679";1826;"DORDOGNE";70;0,3279;0,246;2,7
"6680";1826;"DORDOGNE";75;0,4462;0,165;1,47
"6681";1826;"DORDOGNE";80;0,5846;0,091;0,645
"6682";1826;"DORDOGNE";85;0,7458;0,038;0,19
"6683";1826;"DOUBS";0;0,3079;1;41,39
"6684";1826;"DOUBS";10;0,026;0,664;32,93
"6685";1826;"DOUBS";15;0,0373;0,647;29,61
"6686";1826;"DOUBS";20;0,0483;0,623;26,375
"6687";1826;"DOUBS";25;0,052;0,593;23,26
"6688";1826;"DOUBS";30;0,0552;0,562;20,295
"6689";1826;"DOUBS";35;0,0585;0,531;17,485
"6690";1826;"DOUBS";40;0,0618;0,5;14,83
"6691";1826;"DOUBS";45;0,0672;0,469;12,33
"6692";1826;"DOUBS";5;0,0401;0,692;36,39
