"";"ANNEE";"DEPARTEMENT";"Qmort[0-4]";"Qmort[5-9]";"Qmort[10-14]";"Qmort[15-19]";"Qmort[20-24]";"Qmort[25-29]";"Qmort[30-34]";"Qmort[35-40]";"Qmort[40-44]";"Qmort[45-49]";"Qmort[50-54]";"Qmort[55-59]";"Qmort[60-64]";"Qmort[65-69]";"Qmort[70-74]";"Qmort[75-79]";"Qmort[80-85]";"Qmort[85-...]"
"118";1811;"GARONNE(HAUTE-)";0,2175;0,0266;0,0182;0,027;0,0354;0,0386;0,0414;0,045;0,0492;0,056;0,0717;0,0974;0,1413;0,2065;0,3058;0,4251;0,5679;0,7342
"119";1811;"GERS";0,2653;0,0337;0,0223;0,0325;0,0423;0,0457;0,0488;0,0523;0,056;0,0621;0,0784;0,1056;0,1517;0,2194;0,321;0,4396;0,5794;0,7422
"120";1811;"GIRONDE";0,3625;0,0486;0,0307;0,0435;0,0559;0,0598;0,0631;0,0661;0,0688;0,0732;0,0902;0,1198;0,1696;0,2414;0,3463;0,4634;0,598;0,7552
"121";1811;"HERAULT";0,2311;0,0286;0,0193;0,0286;0,0374;0,0406;0,0435;0,0471;0,0512;0,0578;0,0737;0,0998;0,1444;0,2104;0,3104;0,4295;0,5714;0,7366
"122";1811;"ILLE-ET-VILAINE";0,3074;0,04;0,0259;0,0373;0,0483;0,0519;0,0551;0,0584;0,0617;0,0672;0,0838;0,112;0,1599;0,2295;0,3327;0,4507;0,5881;0,7483
"123";1811;"INDRE";0,3657;0,0491;0,031;0,0438;0,0564;0,0602;0,0636;0,0665;0,0691;0,0736;0,0906;0,1202;0,1701;0,2421;0,347;0,4641;0,5985;0,7556
"124";1811;"INDRE-ET-LOIRE";0,1773;0,021;0,0147;0,0224;0,0295;0,0324;0,035;0,0386;0,043;0,0503;0,0654;0,0897;0,1313;0,194;0,291;0,4107;0,5563;0,7261
"125";1811;"ISERE";0,3957;0,0539;0,0336;0,0471;0,0605;0,0645;0,0679;0,0706;0,0728;0,0767;0,0939;0,1241;0,175;0,248;0,3538;0,4703;0,6033;0,7589
"126";1811;"JURA";0,3667;0,0493;0,0311;0,0439;0,0565;0,0604;0,0637;0,0667;0,0693;0,0737;0,0907;0,1204;0,1703;0,2423;0,3473;0,4643;0,5987;0,7557
"127";1811;"LANDES";0,3939;0,0536;0,0335;0,0469;0,0602;0,0642;0,0676;0,0704;0,0726;0,0765;0,0937;0,1239;0,1747;0,2476;0,3534;0,47;0,603;0,7587
"128";1811;"LOIR-ET-CHER";0,2841;0,0365;0,0239;0,0346;0,045;0,0485;0,0516;0,055;0,0586;0,0644;0,0809;0,1085;0,1554;0,2241;0,3264;0,4447;0,5834;0,745
"129";1811;"LOIRE";0,3261;0,0429;0,0276;0,0394;0,0509;0,0546;0,0579;0,0611;0,0641;0,0693;0,086;0,1148;0,1633;0,2337;0,3375;0,4552;0,5916;0,7508
"130";1811;"LOIRE-INFERIEURE";0,2413;0,0301;0,0202;0,0298;0,0389;0,0422;0,0451;0,0487;0,0526;0,0591;0,0751;0,1016;0,1466;0,2132;0,3137;0,4326;0,5739;0,7384
"131";1811;"LOIRE(HAUTE-)";0,3699;0,0498;0,0314;0,0443;0,0569;0,0608;0,0642;0,0671;0,0697;0,074;0,0911;0,1208;0,1708;0,2429;0,348;0,465;0,5992;0,7561
"132";1811;"LOIRET";0,3193;0,0419;0,027;0,0386;0,0499;0,0536;0,0569;0,0601;0,0633;0,0685;0,0852;0,1138;0,1621;0,2322;0,3358;0,4536;0,5904;0,7499
"133";1811;"LOT";0,1631;0,019;0,0135;0,0207;0,0274;0,0301;0,0327;0,0363;0,0407;0,0481;0,063;0,0867;0,1274;0,1891;0,2852;0,4049;0,5516;0,7228
"134";1811;"LOT-ET-GARONNE";0,2366;0,0294;0,0198;0,0292;0,0382;0,0415;0,0444;0,048;0,052;0,0585;0,0745;0,1008;0,1456;0,2119;0,3122;0,4312;0,5728;0,7376
"135";1811;"LOZERE";0,2983;0,0387;0,0252;0,0363;0,047;0,0506;0,0538;0,0571;0,0605;0,0661;0,0827;0,1107;0,1582;0,2275;0,3303;0,4484;0,5863;0,7471
"136";1811;"MAINE-ET-LOIRE";0,2644;0,0335;0,0222;0,0324;0,0422;0,0456;0,0487;0,0521;0,0559;0,062;0,0783;0,1054;0,1515;0,2192;0,3207;0,4394;0,5792;0,7421
"137";1811;"MANCHE";0,25;0,0314;0,021;0,0308;0,0401;0,0435;0,0465;0,05;0,0539;0,0602;0,0763;0,103;0,1485;0,2155;0,3164;0,4352;0,5759;0,7398
"138";1811;"MARNE";0,288;0,0371;0,0243;0,0351;0,0455;0,0491;0,0522;0,0556;0,0591;0,0649;0,0814;0,1091;0,1562;0,225;0,3275;0,4458;0,5842;0,7456
"139";1811;"MARNE(HAUTE-)";0,2834;0,0364;0,0239;0,0346;0,0449;0,0484;0,0515;0,0549;0,0585;0,0643;0,0808;0,1084;0,1553;0,2239;0,3262;0,4445;0,5833;0,7449
"140";1811;"MAYENNE";0,3765;0,0508;0,0319;0,045;0,0578;0,0618;0,0651;0,068;0,0705;0,0747;0,0918;0,1216;0,1719;0,2442;0,3495;0,4664;0,6003;0,7568
"141";1811;"MEURTHE";0,2755;0,0352;0,0232;0,0337;0,0438;0,0472;0,0503;0,0538;0,0574;0,0634;0,0798;0,1072;0,1537;0,222;0,3239;0,4424;0,5816;0,7438
"142";1811;"MEUSE";0,2979;0,0386;0,0251;0,0362;0,0469;0,0505;0,0537;0,057;0,0604;0,0661;0,0826;0,1106;0,1581;0,2274;0,3302;0,4483;0,5862;0,747
"143";1811;"MORBIHAN";0,5074;0,0722;0,0434;0,0594;0,0755;0,0798;0,0833;0,0851;0,0857;0,0874;0,105;0,1373;0,1912;0,2676;0,3758;0,4905;0,6187;0,7696
"144";1811;"MOSELLE";0,2938;0,038;0,0248;0,0358;0,0464;0,0499;0,0531;0,0565;0,0599;0,0656;0,0821;0,11;0,1573;0,2264;0,3291;0,4473;0,5854;0,7464
"145";1811;"NIEVRE";0,3536;0,0472;0,0299;0,0425;0,0547;0,0585;0,0619;0,0649;0,0676;0,0723;0,0892;0,1186;0,1681;0,2396;0,3442;0,4615;0,5965;0,7542
"146";1811;"NORD";0,2296;0,0284;0,0192;0,0284;0,0372;0,0404;0,0433;0,0469;0,051;0,0576;0,0735;0,0996;0,144;0,21;0,3099;0,429;0,571;0,7364
"147";1811;"OISE";0,2775;0,0355;0,0234;0,0339;0,0441;0,0476;0,0507;0,0541;0,0577;0,0636;0,08;0,1075;0,1541;0,2225;0,3245;0,443;0,5821;0,7441
"148";1811;"ORNE";0,1798;0,0213;0,015;0,0227;0,0299;0,0328;0,0354;0,039;0,0434;0,0507;0,0658;0,0902;0,132;0,1949;0,292;0,4117;0,5571;0,7266
"149";1811;"PAS-DE-CALAIS";0,2101;0,0256;0,0175;0,0262;0,0344;0,0374;0,0403;0,0439;0,0481;0,055;0,0706;0,096;0,1395;0,2043;0,3033;0,4226;0,5659;0,7328
"150";1811;"PUY-DE-DOME";0,3293;0,0434;0,0278;0,0398;0,0513;0,0551;0,0583;0,0615;0,0646;0,0696;0,0864;0,1152;0,1639;0,2344;0,3383;0,456;0,5922;0,7512
"151";1811;"PYRENEES-ORIENTALES";0,2664;0,0338;0,0224;0,0326;0,0425;0,0459;0,049;0,0524;0,0562;0,0623;0,0786;0,1057;0,1519;0,2197;0,3213;0,4399;0,5797;0,7424
"152";1811;"PYRENEES(BASSES-)";0,2563;0,0323;0,0215;0,0315;0,041;0,0444;0,0474;0,0509;0,0548;0,061;0,0772;0,1041;0,1498;0,2172;0,3183;0,4371;0,5774;0,7408
"153";1811;"PYRENEES(HAUTES-)";0,1666;0,0195;0,0138;0,0211;0,0279;0,0307;0,0332;0,0368;0,0413;0,0487;0,0636;0,0874;0,1284;0,1903;0,2867;0,4064;0,5528;0,7236
"154";1811;"RHIN(BAS-)";0,3362;0,0445;0,0284;0,0405;0,0523;0,0561;0,0593;0,0625;0,0654;0,0704;0,0872;0,1162;0,1651;0,2359;0,34;0,4576;0,5935;0,752
"155";1811;"RHIN(HAUT-)";0,285;0,0366;0,024;0,0348;0,0451;0,0487;0,0518;0,0552;0,0587;0,0645;0,081;0,1087;0,1556;0,2243;0,3266;0,445;0,5836;0,7452
"156";1811;"RHONE";0,4256;0,0587;0,0362;0,0504;0,0645;0,0686;0,0721;0,0746;0,0764;0,0797;0,097;0,1278;0,1796;0,2536;0,3601;0,4762;0,6078;0,762
"157";1811;"SAONE-ET-LOIRE";0,3249;0,0427;0,0275;0,0393;0,0507;0,0544;0,0577;0,0609;0,064;0,0691;0,0859;0,1146;0,1631;0,2335;0,3372;0,4549;0,5914;0,7506
"158";1811;"SAONE(HAUTE-)";0,31;0,0405;0,0262;0,0376;0,0486;0,0523;0,0555;0,0588;0,0621;0,0675;0,0841;0,1124;0,1604;0,2301;0,3334;0,4513;0,5886;0,7487
"159";1811;"SARTHE";0,2759;0,0353;0,0232;0,0337;0,0438;0,0473;0,0504;0,0538;0,0575;0,0634;0,0798;0,1072;0,1538;0,2221;0,3241;0,4425;0,5817;0,7438
"160";1811;"SEINE";0,4212;0,058;0,0358;0,05;0,0639;0,068;0,0715;0,074;0,0759;0,0792;0,0965;0,1273;0,1789;0,2528;0,3592;0,4753;0,6071;0,7616
"161";1811;"SEINE-ET-MARNE";0,2797;0,0358;0,0235;0,0341;0,0444;0,0479;0,051;0,0544;0,058;0,0639;0,0803;0,1078;0,1546;0,223;0,3251;0,4436;0,5825;0,7444
"162";1811;"SEINE-ET-OISE";0,2092;0,0255;0,0175;0,0261;0,0342;0,0373;0,0401;0,0437;0,0479;0,0549;0,0705;0,0959;0,1393;0,2041;0,303;0,4223;0,5657;0,7326
"163";1811;"SEINE-INFERIEURE";0,2028;0,0245;0,0169;0,0253;0,0333;0,0363;0,0391;0,0427;0,047;0,054;0,0695;0,0947;0,1378;0,2021;0,3007;0,4201;0,5639;0,7314
"164";1811;"SEVRES(DEUX-)";0,2679;0,0341;0,0225;0,0328;0,0427;0,0461;0,0492;0,0527;0,0564;0,0625;0,0788;0,106;0,1522;0,2201;0,3218;0,4403;0,58;0,7426
"165";1811;"SOMME";0,2546;0,0321;0,0214;0,0313;0,0408;0,0442;0,0472;0,0507;0,0545;0,0608;0,077;0,1038;0,1494;0,2167;0,3178;0,4366;0,577;0,7405
"166";1811;"TARN";0,2591;0,0328;0,0218;0,0318;0,0414;0,0448;0,0479;0,0514;0,0552;0,0614;0,0776;0,1046;0,1504;0,2179;0,3192;0,4379;0,578;0,7413
"167";1811;"TARN-ET-GARONNE";0,2246;0,0277;0,0188;0,0279;0,0365;0,0397;0,0425;0,0461;0,0502;0,0569;0,0728;0,0987;0,1429;0,2086;0,3083;0,4274;0,5697;0,7355
"168";1811;"VAR";0,2807;0,036;0,0236;0,0343;0,0445;0,048;0,0511;0,0545;0,0581;0,064;0,0804;0,108;0,1547;0,2233;0,3254;0,4438;0,5827;0,7445
"169";1811;"VAUCLUSE";0,2776;0,0355;0,0234;0,0339;0,0441;0,0476;0,0507;0,0541;0,0577;0,0636;0,08;0,1075;0,1541;0,2225;0,3245;0,443;0,5821;0,7441
"170";1811;"VENDEE";0,3412;0,0453;0,0289;0,0411;0,053;0,0568;0,0601;0,0632;0,0661;0,0709;0,0878;0,1169;0,1659;0,237;0,3412;0,4587;0,5943;0,7527
"171";1811;"VIENNE";0,1638;0,0191;0,0136;0,0208;0,0275;0,0302;0,0328;0,0364;0,0408;0,0482;0,0631;0,0868;0,1276;0,1894;0,2855;0,4052;0,5518;0,723
"172";1811;"VIENNE(HAUTE-)";0,4436;0,0617;0,0378;0,0524;0,067;0,0711;0,0746;0,0769;0,0785;0,0814;0,0988;0,13;0,1823;0,2568;0,3637;0,4795;0,6103;0,7638
"173";1811;"VOSGES";0,2874;0,037;0,0242;0,035;0,0455;0,049;0,0521;0,0555;0,059;0,0648;0,0813;0,109;0,1561;0,2249;0,3273;0,4456;0,5841;0,7455
"174";1811;"YONNE";0,2634;0,0334;0,0221;0,0323;0,0421;0,0455;0,0485;0,052;0,0558;0,0619;0,0782;0,1053;0,1513;0,219;0,3204;0,4391;0,579;0,7419
"175";1816;"AIN";0,4316;0,0597;0,0368;0,0511;0,0653;0,0695;0,0729;0,0754;0,0771;0,0803;0,0976;0,1286;0,1805;0,2546;0,3613;0,4773;0,6086;0,7626
"176";1816;"AISNE";0,2152;0,0263;0,018;0,0268;0,0351;0,0382;0,0411;0,0447;0,0488;0,0557;0,0714;0,097;0,1407;0,2059;0,3051;0,4244;0,5673;0,7338
"177";1816;"ALLIER";0,3233;0,0425;0,0273;0,0391;0,0505;0,0542;0,0575;0,0607;0,0638;0,069;0,0857;0,1144;0,1628;0,2331;0,3368;0,4546;0,5911;0,7504
"178";1816;"ALPES(BASSES-)";0,4485;0,0625;0,0382;0,053;0,0676;0,0718;0,0753;0,0776;0,0791;0,0819;0,0993;0,1306;0,183;0,2576;0,3647;0,4804;0,611;0,7643
"179";1816;"ALPES(HAUTES-)";0,4925;0,0697;0,0421;0,0578;0,0735;0,0778;0,0813;0,0832;0,0841;0,086;0,1036;0,1356;0,1892;0,2651;0,3731;0,488;0,6168;0,7683
"180";1816;"ARDECHE";0,2512;0,0316;0,0211;0,0309;0,0403;0,0437;0,0467;0,0502;0,0541;0,0604;0,0765;0,1032;0,1487;0,2158;0,3168;0,4356;0,5762;0,74
"181";1816;"ARDENNES";0,1968;0,0237;0,0164;0,0246;0,0324;0,0354;0,0381;0,0418;0,0461;0,0531;0,0686;0,0935;0,1363;0,2003;0,2985;0,418;0,5622;0,7302
"182";1816;"ARIEGE";0,2764;0,0353;0,0233;0,0338;0,0439;0,0474;0,0505;0,0539;0,0575;0,0635;0,0799;0,1073;0,1539;0,2222;0,3242;0,4427;0,5818;0,7439
"183";1816;"AUBE";0,1709;0,0201;0,0142;0,0216;0,0286;0,0314;0,034;0,0376;0,042;0,0493;0,0644;0,0883;0,1296;0,1919;0,2885;0,4082;0,5542;0,7246
"184";1816;"AUDE";0,2964;0,0384;0,025;0,036;0,0467;0,0503;0,0535;0,0568;0,0603;0,0659;0,0824;0,1104;0,1578;0,227;0,3298;0,4479;0,5859;0,7468
"185";1816;"AVEYRON";0,2769;0,0354;0,0233;0,0338;0,044;0,0475;0,0506;0,054;0,0576;0,0636;0,0799;0,1074;0,154;0,2223;0,3244;0,4428;0,5819;0,744
"186";1816;"BOUCHES-DU-RHONE";0,3432;0,0456;0,029;0,0413;0,0533;0,0571;0,0604;0,0634;0,0663;0,0712;0,088;0,1172;0,1663;0,2374;0,3417;0,4592;0,5947;0,7529
"187";1816;"CALVADOS";0,162;0,0188;0,0134;0,0206;0,0272;0,0299;0,0325;0,0361;0,0405;0,0479;0,0628;0,0864;0,1271;0,1887;0,2847;0,4045;0,5512;0,7225
"188";1816;"CANTAL";0,3155;0,0413;0,0266;0,0382;0,0494;0,0531;0,0563;0,0596;0,0628;0,0681;0,0848;0,1132;0,1614;0,2314;0,3348;0,4527;0,5897;0,7494
"189";1816;"CHARENTE";0,2708;0,0345;0,0228;0,0331;0,0431;0,0466;0,0496;0,0531;0,0568;0,0628;0,0792;0,1064;0,1528;0,2208;0,3226;0,4412;0,5806;0,7431
"190";1816;"CHARENTE-INFERIEURE";0,2227;0,0274;0,0186;0,0276;0,0362;0,0394;0,0422;0,0458;0,0499;0,0567;0,0725;0,0983;0,1425;0,208;0,3076;0,4268;0,5692;0,7351
"191";1816;"CHER";0,3305;0,0436;0,0279;0,0399;0,0515;0,0552;0,0585;0,0617;0,0647;0,0698;0,0866;0,1154;0,1641;0,2347;0,3386;0,4562;0,5924;0,7513
"192";1816;"CORREZE";0,3984;0,0543;0,0339;0,0474;0,0608;0,0649;0,0683;0,071;0,0732;0,077;0,0942;0,1245;0,1754;0,2485;0,3543;0,4709;0,6037;0,7592
"193";1816;"CORSE";0,3842;0,0521;0,0326;0,0459;0,0589;0,0629;0,0662;0,0691;0,0714;0,0755;0,0926;0,1226;0,1731;0,2457;0,3512;0,468;0,6015;0,7577
"194";1816;"COTE-D-OR";0,1949;0,0234;0,0162;0,0244;0,0321;0,0351;0,0378;0,0415;0,0458;0,0528;0,0683;0,0932;0,1358;0,1997;0,2978;0,4173;0,5616;0,7298
"195";1816;"COTES-DU-NORD";0,451;0,0629;0,0385;0,0532;0,068;0,0721;0,0756;0,0779;0,0793;0,0821;0,0995;0,1309;0,1833;0,2581;0,3652;0,4808;0,6114;0,7645
"196";1816;"CREUSE";0,322;0,0423;0,0272;0,0389;0,0503;0,054;0,0573;0,0605;0,0636;0,0688;0,0856;0,1142;0,1625;0,2328;0,3365;0,4542;0,5909;0,7502
"197";1816;"DORDOGNE";0,3258;0,0429;0,0275;0,0394;0,0508;0,0546;0,0578;0,061;0,0641;0,0692;0,086;0,1147;0,1632;0,2337;0,3374;0,4551;0,5916;0,7507
"198";1816;"DOUBS";0,3237;0,0426;0,0273;0,0391;0,0505;0,0543;0,0575;0,0607;0,0638;0,069;0,0858;0,1144;0,1628;0,2332;0,3369;0,4546;0,5912;0,7504
"199";1816;"DROME";0,2971;0,0385;0,025;0,0361;0,0468;0,0504;0,0536;0,0569;0,0603;0,066;0,0825;0,1105;0,1579;0,2272;0,3299;0,4481;0,5861;0,7469
"200";1816;"EURE";0,178;0,0211;0,0148;0,0224;0,0296;0,0325;0,0351;0,0387;0,0431;0,0504;0,0655;0,0898;0,1315;0,1942;0,2913;0,411;0,5565;0,7262
"201";1816;"EURE-ET-LOIR";0,1733;0,0204;0,0144;0,0219;0,0289;0,0317;0,0343;0,038;0,0424;0,0497;0,0648;0,0888;0,1302;0,1927;0,2894;0,4091;0,555;0,7252
"202";1816;"FINISTERE";0,5036;0,0716;0,0431;0,059;0,075;0,0793;0,0828;0,0846;0,0853;0,0871;0,1046;0,1369;0,1907;0,2669;0,3751;0,4899;0,6182;0,7693
"203";1816;"FRANCE";0,275;0,0355;0,0233;0,0339;0,0441;0,0475;0,0506;0,0541;0,0577;0,0636;0,08;0,1075;0,1541;0,2225;0,3271;0,4678;0,6336;0,7977
"204";1816;"GARD";0,2614;0,0331;0,022;0,0321;0,0418;0,0452;0,0482;0,0517;0,0555;0,0617;0,0779;0,1049;0,1509;0,2185;0,3198;0,4385;0,5785;0,7416
"205";1816;"GARONNE(HAUTE-)";0,2547;0,0321;0,0214;0,0313;0,0408;0,0442;0,0472;0,0507;0,0545;0,0608;0,077;0,1038;0,1495;0,2167;0,3178;0,4366;0,577;0,7406
"206";1816;"GERS";0,2304;0,0285;0,0193;0,0285;0,0373;0,0405;0,0434;0,047;0,0511;0,0577;0,0736;0,0997;0,1442;0,2102;0,3102;0,4293;0,5712;0,7365
"207";1816;"GIRONDE";0,1874;0,0224;0,0156;0,0235;0,031;0,0339;0,0366;0,0403;0,0446;0,0518;0,0671;0,0917;0,1339;0,1973;0,295;0,4145;0,5594;0,7282
"208";1816;"HERAULT";0,2711;0,0345;0,0228;0,0332;0,0431;0,0466;0,0497;0,0531;0,0568;0,0629;0,0792;0,1065;0,1528;0,2209;0,3227;0,4412;0,5807;0,7431
"209";1816;"ILLE-ET-VILAINE";0,3893;0,0529;0,0331;0,0464;0,0596;0,0636;0,067;0,0697;0,072;0,076;0,0932;0,1233;0,1739;0,2467;0,3524;0,469;0,6023;0,7582
"210";1816;"INDRE";0,3336;0,0441;0,0282;0,0402;0,0519;0,0557;0,0589;0,0621;0,0651;0,0701;0,0869;0,1158;0,1646;0,2354;0,3394;0,457;0,593;0,7517
"211";1816;"INDRE-ET-LOIRE";0,1718;0,0202;0,0143;0,0217;0,0287;0,0315;0,0341;0,0377;0,0421;0,0495;0,0645;0,0885;0,1298;0,1922;0,2888;0,4085;0,5545;0,7248
"212";1816;"ISERE";0,4201;0,0579;0,0358;0,0498;0,0638;0,0679;0,0713;0,0739;0,0757;0,0791;0,0964;0,1272;0,1788;0,2526;0,359;0,4751;0,607;0,7615
"213";1816;"JURA";0,4214;0,0581;0,0359;0,05;0,064;0,0681;0,0715;0,074;0,0759;0,0793;0,0966;0,1273;0,179;0,2528;0,3592;0,4754;0,6072;0,7616
"214";1816;"LANDES";0,4022;0,055;0,0342;0,0479;0,0614;0,0654;0,0688;0,0715;0,0736;0,0773;0,0946;0,1249;0,176;0,2492;0,3552;0,4716;0,6043;0,7596
"215";1816;"LOIR-ET-CHER";0,2141;0,0262;0,0179;0,0266;0,0349;0,038;0,0409;0,0445;0,0487;0,0555;0,0712;0,0968;0,1405;0,2055;0,3047;0,424;0,567;0,7335
"216";1816;"LOIRE";0,3751;0,0506;0,0318;0,0449;0,0577;0,0616;0,0649;0,0678;0,0703;0,0746;0,0916;0,1215;0,1717;0,244;0,3492;0,4661;0,6001;0,7566
"217";1816;"LOIRE-INFERIEURE";0,1854;0,0221;0,0154;0,0233;0,0307;0,0336;0,0363;0,0399;0,0443;0,0515;0,0667;0,0913;0,1334;0,1967;0,2942;0,4138;0,5588;0,7278
"218";1816;"LOIRE(HAUTE-)";0,4289;0,0593;0,0365;0,0508;0,065;0,0691;0,0725;0,075;0,0768;0,08;0,0973;0,1282;0,1801;0,2542;0,3608;0,4768;0,6083;0,7624
"219";1816;"LOIRET";0,2845;0,0366;0,024;0,0347;0,045;0,0486;0,0517;0,0551;0,0587;0,0645;0,0809;0,1086;0,1555;0,2242;0,3265;0,4449;0,5835;0,7451
"220";1816;"LOT";0,1888;0,0226;0,0157;0,0237;0,0312;0,0342;0,0369;0,0405;0,0448;0,052;0,0673;0,092;0,1343;0,1978;0,2955;0,4151;0,5598;0,7285
"221";1816;"LOT-ET-GARONNE";0,1854;0,0221;0,0154;0,0233;0,0307;0,0336;0,0363;0,0399;0,0443;0,0515;0,0667;0,0913;0,1334;0,1967;0,2942;0,4138;0,5588;0,7278
"222";1816;"LOZERE";0,3885;0,0528;0,033;0,0464;0,0595;0,0635;0,0669;0,0696;0,072;0,076;0,0931;0,1232;0,1738;0,2466;0,3522;0,4689;0,6022;0,7581
"223";1816;"MAINE-ET-LOIRE";0,2117;0,0258;0,0177;0,0264;0,0346;0,0377;0,0405;0,0441;0,0483;0,0552;0,0708;0,0963;0,1399;0,2048;0,3038;0,4232;0,5663;0,7331
"224";1816;"MANCHE";0,2324;0,0288;0,0195;0,0287;0,0376;0,0408;0,0438;0,0473;0,0514;0,058;0,0739;0,1;0,1447;0,2107;0,3108;0,4299;0,5717;0,7368
"225";1816;"MARNE";0,2408;0,03;0,0202;0,0297;0,0388;0,0421;0,0451;0,0486;0,0526;0,0591;0,0751;0,1015;0,1465;0,213;0,3135;0,4325;0,5738;0,7383
"226";1816;"MARNE(HAUTE-)";0,146;0,0167;0,0121;0,0187;0,0248;0,0274;0,0298;0,0334;0,0379;0,0454;0,06;0,0829;0,1225;0,1828;0,2776;0,3974;0,5454;0,7185
"227";1816;"MAYENNE";0,3528;0,0471;0,0299;0,0424;0,0546;0,0584;0,0617;0,0648;0,0675;0,0722;0,0891;0,1185;0,1679;0,2394;0,344;0,4613;0,5964;0,7541
"228";1816;"MEURTHE";0,2408;0,03;0,0202;0,0297;0,0388;0,0421;0,045;0,0486;0,0526;0,0591;0,0751;0,1015;0,1465;0,213;0,3135;0,4325;0,5738;0,7383
"229";1816;"MEUSE";0,2515;0,0316;0,0211;0,0309;0,0403;0,0437;0,0467;0,0502;0,0541;0,0604;0,0766;0,1033;0,1488;0,2159;0,3168;0,4357;0,5763;0,74
"230";1816;"MORBIHAN";0,5695;0,0828;0,0489;0,0661;0,0837;0,0881;0,0917;0,0928;0,0925;0,0929;0,1106;0,1439;0,1993;0,2772;0,3865;0,5002;0,626;0,7747
"231";1816;"MOSELLE";0,219;0,0269;0,0183;0,0272;0,0357;0,0388;0,0417;0,0453;0,0494;0,0562;0,0719;0,0977;0,1416;0,207;0,3064;0,4256;0,5683;0,7345
"232";1816;"NIEVRE";0,3382;0,0448;0,0286;0,0407;0,0526;0,0563;0,0596;0,0627;0,0657;0,0706;0,0875;0,1165;0,1654;0,2363;0,3405;0,458;0,5938;0,7523
"233";1816;"NORD";0,2449;0,0306;0,0205;0,0302;0,0394;0,0427;0,0457;0,0492;0,0531;0,0596;0,0756;0,1022;0,1474;0,2141;0,3148;0,4337;0,5747;0,739
"234";1816;"OISE";0,2177;0,0267;0,0182;0,0271;0,0355;0,0386;0,0415;0,0451;0,0492;0,056;0,0717;0,0974;0,1413;0,2066;0,3059;0,4252;0,5679;0,7342
"235";1816;"ORNE";0,1635;0,019;0,0136;0,0207;0,0275;0,0302;0,0327;0,0363;0,0408;0,0482;0,0631;0,0868;0,1276;0,1893;0,2854;0,4051;0,5517;0,7229
"236";1816;"PAS-DE-CALAIS";0,2052;0,0249;0,0171;0,0256;0,0336;0,0367;0,0395;0,0431;0,0473;0,0543;0,0699;0,0951;0,1383;0,2029;0,3015;0,4209;0,5645;0,7319
"237";1816;"PUY-DE-DOME";0,3537;0,0472;0,03;0,0425;0,0547;0,0586;0,0619;0,0649;0,0677;0,0723;0,0892;0,1186;0,1681;0,2396;0,3442;0,4615;0,5965;0,7542
"238";1816;"PYRENEES-ORIENTALES";0,3049;0,0397;0,0257;0,037;0,0479;0,0516;0,0547;0,058;0,0614;0,0669;0,0835;0,1117;0,1594;0,229;0,332;0,4501;0,5876;0,748
"239";1816;"PYRENEES(BASSES-)";0,1744;0,0206;0,0145;0,022;0,0291;0,0319;0,0345;0,0381;0,0425;0,0499;0,0649;0,0891;0,1305;0,193;0,2899;0,4096;0,5554;0,7254
"240";1816;"PYRENEES(HAUTES-)";0,149;0,0171;0,0123;0,019;0,0253;0,0279;0,0303;0,0339;0,0384;0,0459;0,0605;0,0835;0,1234;0,184;0,279;0,3988;0,5466;0,7193
"241";1816;"RHIN(BAS-)";0,2632;0,0334;0,0221;0,0323;0,042;0,0454;0,0485;0,052;0,0557;0,0619;0,0781;0,1052;0,1512;0,2189;0,3204;0,439;0,5789;0,7419
"242";1816;"RHIN(HAUT-)";0,2261;0,0279;0,0189;0,028;0,0367;0,0399;0,0428;0,0464;0,0504;0,0571;0,073;0,0989;0,1432;0,209;0,3087;0,4279;0,5701;0,7357
"243";1816;"RHONE";0,4465;0,0621;0,0381;0,0527;0,0674;0,0715;0,075;0,0773;0,0788;0,0817;0,0991;0,1303;0,1827;0,2573;0,3643;0,48;0,6107;0,7641
"244";1816;"SAONE-ET-LOIRE";0,3188;0,0418;0,0269;0,0386;0,0499;0,0536;0,0568;0,06;0,0632;0,0685;0,0852;0,1137;0,162;0,2321;0,3356;0,4535;0,5903;0,7498
"245";1816;"SAONE(HAUTE-)";0,2698;0,0344;0,0227;0,033;0,043;0,0464;0,0495;0,0529;0,0566;0,0627;0,079;0,1063;0,1526;0,2206;0,3223;0,4409;0,5804;0,7429
"246";1816;"SARTHE";0,1823;0,0217;0,0152;0,0229;0,0303;0,0332;0,0358;0,0394;0,0438;0,051;0,0662;0,0907;0,1326;0,1957;0,293;0,4126;0,5578;0,7272
"247";1816;"SEINE";0,4358;0,0604;0,0371;0,0516;0,0659;0,07;0,0735;0,0759;0,0776;0,0807;0,098;0,1291;0,1811;0,2554;0,3622;0,4781;0,6092;0,763
"248";1816;"SEINE-ET-MARNE";0,1865;0,0222;0,0155;0,0234;0,0309;0,0338;0,0365;0,0401;0,0444;0,0516;0,0669;0,0915;0,1337;0,197;0,2946;0,4142;0,5591;0,7281
"249";1816;"SEINE-ET-OISE";0,1947;0,0234;0,0162;0,0244;0,0321;0,0351;0,0378;0,0414;0,0457;0,0528;0,0682;0,0931;0,1358;0,1997;0,2977;0,4173;0,5616;0,7298
